%time,field.joint1,field.joint2,field.joint3,field.joint4,field.joint5,field.joint6
1407756405495587896,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405507480760,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405520526926,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405533413731,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405546512254,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405559477142,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405572543370,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405585431018,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405596420781,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405609448181,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405621389329,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405632415881,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405645422867,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405657486927,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405670430539,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405682429306,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405695415641,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405707390610,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405720396268,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405733440489,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405745411123,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405757400756,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405771549249,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405783446380,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405796442691,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405809568547,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405822553545,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405835481086,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405845438733,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405858429518,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405871405898,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405883401924,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405896395287,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405908403815,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405921411497,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405932424274,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405943481559,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405955404882,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405967447556,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405979464221,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756405990476430,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756406000388015,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756406009384313,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756406021392113,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756406032383565,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756406044382774,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756406053417392,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756406065429818,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756406076474801,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756406089499400,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
1407756406100495380,279.102813721,170.204040527,49.7822875977,226.840057373,93.2027130127,80.3148345947
